variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,elapsed_sec
baseline,0,0.0,12252.124749972507,0.2781686162220135,0.032240735599563634,2.2704219676183712e-05,0.010104799992404878
baseline,100,-115.60074400173069,6435.016095140056,0.1460987019868134,0.008299782410984584,8.400394930140107e-06,1.3691869999747723
baseline,200,-428.03987166102087,6127.748997517803,0.13912260069007074,0.0023257021802645297,1.919555405496851e-06,2.872449899907224
baseline,300,-1795.3338634664124,6794.538632100992,0.15426119532147162,0.000556611981022072,2.382017775659544e-07,4.453545899945311
baseline,400,-12813.651913337564,14828.786169382516,0.336668374928073,7.803394520069846e-05,1.2146027071938173e-08,5.943081300007179
baseline,500,-228898.4342352873,229171.3975250114,5.203039621951322,4.368625950437541e-06,4.727991745056003e-10,7.427610200014897
baseline,600,-5780010.906752481,5779982.117277534,131.2270043083493,1.730052135438216e-07,1.8065187082506444e-11,8.973343599936925
baseline,700,-151062278.9104709,151060275.76625624,3429.6278183185777,6.619576907788113e-09,6.893439325185397e-13,10.272531799972057
baseline,800,-3958365423.8191867,3958297624.3077297,89868.01842276666,2.526206165271794e-10,2.630185906128055e-14,11.700684299925342
baseline,900,-103743376367.81088,103741199109.1096,2355309.498579677,9.63872835696073e-12,1.0035359855624944e-15,13.051272899960168
baseline,1000,-2719017072843.963,2718949517494.16,61730225.5970385,3.6777996357648873e-13,3.8289381752382643e-17,14.515821399982087
baseline,1100,-71263117779329.92,71261072314708.19,1617890307.2566,1.4032504212235384e-14,1.460908010680426e-18,15.853682699962519
baseline,1200,-1867749407149533.8,1867688592557031.0,42403449354.88802,5.35403717425762e-16,5.57399424125957e-20,17.24494100001175
baseline,1300,-4.895231874997076e+16,4.895053602345338e+16,1111358490616.1196,0.0,2.1267149832331203e-21,18.653770399978384
baseline,1400,-1.2830063301865388e+18,1.282954657432402e+18,29127823052435.0,0.0,8.114302533581129e-23,19.877692600013688
baseline,1500,-3.3626773622669943e+19,3.36252896138286e+19,763418629243399.9,0.0,3.0959378305094585e-24,21.052530799992383
baseline,1600,-8.813379504147093e+20,8.812956562121455e+20,2.0008675896934036e+16,0.0,1.181224364145411e-25,22.26478159998078
baseline,1700,-2.3099395366286034e+22,2.3098197771183886e+22,5.2441464989548326e+17,0.0,4.506835343669709e-27,23.776203999994323
baseline,1800,-6.054239861481531e+23,6.053902629095561e+23,1.37446014584703e+19,0.0,1.7195314241460527e-28,25.02718679991085
baseline,1900,-1.5867901794415048e+25,1.5866956730408907e+25,3.602386922613005e+20,0.0,6.560662129750507e-30,26.08072889992036
baseline,2000,-4.158917014171433e+26,4.1586532788251775e+26,9.441683393898962e+21,0.0,2.5031354920052394e-31,27.444113499950618
baseline,2100,-1.0900385947385934e+28,1.0899652672736826e+28,2.4746249023317997e+23,0.0,9.550369487932522e-33,28.699349300004542
baseline,2200,-2.856961352398408e+29,2.8567581467352426e+29,6.485899195240315e+24,0.0,3.64380493894569e-34,29.826663699932396
baseline,2300,-7.488032584865968e+30,7.487471114470236e+30,1.699933294361173e+26,0.0,1.3902381325999525e-35,30.984085500007495
baseline,2400,-1.9626007274845733e+32,1.9624459997395998e+32,4.4554793498916606e+27,0.0,5.304230679338195e-37,32.15977759996895
baseline,2500,-5.143953749936381e+33,5.143528377089493e+33,1.167771468501293e+29,0.0,2.0237401130451582e-38,33.274253899930045
baseline,2600,-1.348227013332711e+35,1.348110325257592e+35,3.060709806210179e+30,0.0,7.721224982756596e-40,34.58085129992105
baseline,2700,-3.5337015222006884e+36,3.53338205901196e+36,8.022086111564047e+31,0.0,2.9458918892108085e-41,35.63946649990976
baseline,2800,-9.261846358559708e+37,9.26097333703739e+37,2.1025839930649042e+33,0.0,1.1239488117708992e-42,36.78742780000903
baseline,2900,-2.4275386364496128e+39,2.4273004580767056e+39,5.510871161998019e+34,0.0,4.288203536933074e-44,37.929137200000696
baseline,3000,-6.36261432518338e+40,6.361965527838113e+40,1.44440183514688e+36,0.0,1.636075643310902e-45,39.21645339997485
baseline,3100,-1.6676538740467856e+42,1.6674773942321448e+42,3.785791352933175e+37,0.0,6.242096784323932e-47,40.307334600016475
baseline,3200,-4.3709627367565773e+43,4.3704833293271753e+43,9.922616074759171e+38,0.0,2.381533788275925e-48,41.315907799988054
baseline,3300,-1.1456426179717354e+45,1.1455125476773896e+45,2.6007378047067936e+40,0.0,9.086196552836493e-50,42.57521189993713
baseline,3400,-3.002770133629354e+46,3.002417640201097e+46,6.81660020068908e+41,0.0,3.466623186344003e-51,43.84086529992055
baseline,3500,-7.870383300601791e+47,7.869429064420328e+47,1.786651897510274e+43,0.0,1.3226053591308506e-52,44.929968099924736
baseline,3600,-2.0628637745901134e+49,2.0626057137794835e+49,4.682879001986532e+44,0.0,5.0460674254326613e-54,46.18389479990583
baseline,3700,-5.406871952737527e+50,5.406174722439298e+50,1.2274019178581591e+46,0.0,1.9251960009986532e-55,47.358855800004676
baseline,3800,-1.4171717591776416e+52,1.4169835491341206e+52,3.2170775364728498e+47,0.0,7.345070744002923e-57,48.39604259992484
baseline,3900,-3.7144948752061422e+53,3.7139872491188394e+53,8.432126792994891e+48,0.0,2.802309801062088e-58,49.5599967999151
baseline,4000,-9.735940412019868e+54,9.734572368067723e+54,2.2101085161939147e+50,0.0,1.0691421190434275e-59,50.837210599915124
baseline,4100,-2.551860445548948e+56,2.5514920368477705e+56,5.792832048931134e+51,0.0,4.079001479224788e-61,51.93229229992721
baseline,4200,-6.688624308135932e+57,6.68763290413523e+57,1.5183403929577821e+53,0.0,1.5562215222147992e-62,53.13259289995767
baseline,4300,-1.7531438591857965e+59,1.7528772480193292e+59,3.979680654897691e+54,0.0,5.937287815217847e-64,54.35124799993355
baseline,4400,-4.59514453521321e+60,4.59442801638583e+60,1.0431053468114292e+56,0.0,2.265186256018079e-65,55.51022549998015
baseline,4500,-1.20443028437644e+62,1.2042378369417554e+62,2.7340659643955264e+57,0.0,8.642091579472024e-67,56.68905049993191
baseline,4600,-3.1569305441783112e+63,3.15641395588144e+63,7.166228880695668e+58,0.0,3.297106238820679e-68,57.816961299977265
baseline,4700,-8.274642824753214e+64,8.273256909418034e+64,1.8783357769412123e+60,0.0,1.2579000916671171e-69,58.88564969995059
baseline,4800,-2.168874163520593e+66,2.1685025431463193e+66,4.923304031019455e+61,0.0,4.79908549737265e-71,60.03485219995491
baseline,4900,-5.684867193228299e+67,5.683871230107855e+67,1.2904493115504423e+63,0.0,1.8309224766332983e-72,61.244391400017776
baseline,5000,-1.4900716803147935e+69,1.4898048854296264e+69,3.382408944388886e+64,0.0,6.985227513690054e-74,62.350940899923444
B_only,0,0.0,12252.124749972507,0.2781686162220135,0.032240735599563634,2.29970740097799e-05,0.00978159997612238
B_only,100,-114.1286359051332,6434.989818098466,0.14609810540063373,0.008399041025102917,8.563282013160824e-06,1.158764300053008
B_only,200,-420.62467780943496,6125.87788741433,0.13908011955974406,0.0023664209729673453,1.975144113841829e-06,2.386457300046459
B_only,300,-1749.4373352823432,6782.6744356188265,0.15399183411389514,0.0005712023414764877,2.478761919915383e-07,3.5692299000220373
B_only,400,-12337.718516529516,14403.325083932848,0.32700883229273414,8.104387922028518e-05,1.277424837707255e-08,4.709325800067745
B_only,500,-217795.71373930882,218082.94134626232,4.951290592764528,4.5913270616080005e-06,4.97713864931537e-10,5.859228000044823
B_only,600,-5491028.826532036,5491007.127351544,124.66620161405228,1.8211012584690442e-07,1.9018334021830124e-11,6.953928300063126
B_only,700,-143492137.97968104,143490295.9810414,3257.76123642742,6.968802104676385e-09,7.257182296693676e-13,8.005159500055015
B_only,800,-3759966208.568554,3759903392.465527,85363.73446678599,2.659504522967584e-10,2.768973263459788e-14,9.178759100032039
B_only,900,-98543515290.10342,98541488590.68225,2237256.809010937,1.0147336643068125e-11,1.0564899547569852e-15,10.320245500071906
B_only,1000,-2582732875199.487,2582669788765.2144,58636170.94666226,3.8718677011006137e-13,4.030982113691839e-17,11.431137999985367
B_only,1100,-67691210232627.93,67689295596455.1,1536797745.1544476,1.4772966784816572e-14,1.5379969776485167e-18,12.480638000066392
B_only,1200,-1774132176835090.2,1774075150266435.5,40278077451.38919,5.636558631913786e-16,5.868123175121493e-20,13.505058199982159
B_only,1300,-4.649867089767029e+16,4.6496996864474856e+16,1055654063292.1073,0.0,2.2389381181130574e-21,14.605127700022422
B_only,1400,-1.2186976579812557e+18,1.2186490806845919e+18,27667848259137.457,0.0,8.542482327401314e-23,15.677008599974215
B_only,1500,-3.194127765567259e+19,3.1939881243525358e+19,725153616137219.8,0.0,3.2593066106409645e-24,16.79794010007754
B_only,1600,-8.371619129171313e+20,8.371220840932821e+20,1.900577218181188e+16,0.0,1.2435563680417554e-25,17.99771020002663
B_only,1700,-2.1941560392663918e+22,2.1940431854904352e+22,4.981290749921416e+17,0.0,4.744657458730771e-27,19.050658200052567
B_only,1800,-5.750775682097502e+23,5.750457713957619e+23,1.3055669098850658e+19,0.0,1.810270115330226e-28,20.157029599999078
B_only,1900,-1.5072532041434518e+25,1.5071640519565713e+25,3.421820682598445e+20,0.0,6.906865992906806e-30,21.392294400022365
B_only,2000,-3.9504527710979055e+26,3.9502038685030574e+26,8.968426018505939e+21,0.0,2.635225642164565e-31,22.524299400043674
B_only,2100,-1.0354005763266324e+28,1.0353313460376598e+28,2.3505856635945262e+23,0.0,1.0054343431666821e-32,23.836725900066085
B_only,2200,-2.7137560257415214e+29,2.7135641079109076e+29,6.160795685083059e+24,0.0,3.836089696044192e-34,25.012436900055036
B_only,2300,-7.112693086311558e+30,7.112162640625376e+30,1.6147243685982724e+26,0.0,1.4636017534855584e-35,26.29506869998295
B_only,2400,-1.8642244847269727e+32,1.8640782658062905e+32,4.2321481564251133e+27,0.0,5.584138983601343e-37,27.410682099987753
B_only,2500,-4.8861097326240733e+33,4.885707650197445e+33,1.1092366132852003e+29,0.0,2.1305348705271134e-38,28.553308499976993
B_only,2600,-1.280645991912855e+35,1.28053566742732e+35,2.9072903018881634e+30,0.0,8.12868332119513e-40,29.732361200032756
B_only,2700,-3.356571038394573e+36,3.356268933485171e+36,7.619973710262768e+31,0.0,3.101350796688498e-41,30.822511599981226
B_only,2800,-8.79758479328207e+37,8.7967590483611e+37,1.9971901540804784e+33,0.0,1.1832614358287281e-42,31.988300100085326
B_only,2900,-2.3058547649470186e+39,2.3056294444767914e+39,5.234632891672752e+34,0.0,4.514500012678531e-44,33.09817870007828
B_only,3000,-6.043677863850111e+40,6.043063990370387e+40,1.3719993733708774e+36,0.0,1.7224147534605425e-45,34.23360620008316
B_only,3100,-1.5840596657791015e+42,1.5838926601568725e+42,3.5960230450724866e+37,0.0,6.571506551183663e-47,35.34951119998004
B_only,3200,-4.1518593597057057e+43,4.1514056246075697e+43,9.425228534144353e+38,0.0,2.5072133045830337e-48,36.447850800002925
B_only,3300,-1.088214733377878e+45,1.0880916121056502e+45,2.470371011059839e+40,0.0,9.565699913270571e-50,37.642547699972056
B_only,3400,-2.852249016979605e+46,2.8519153144010875e+46,6.47490417195678e+41,0.0,3.649567087237695e-51,38.73478180007078
B_only,3500,-7.475859771780387e+47,7.47495630007497e+47,1.697091967918905e+43,0.0,1.3924034174035884e-52,39.8314631000394
B_only,3600,-1.9594569382195807e+49,1.9592125795442942e+49,4.4481382883227726e+44,0.0,5.312365405690597e-54,40.94795389997307
B_only,3700,-5.135836277452462e+50,5.135176000476165e+50,1.1658751696208071e+46,0.0,2.0267954914211388e-55,42.06028850004077
B_only,3800,-1.3461315009482181e+52,1.3459532489891022e+52,3.055812444055158e+47,0.0,7.732698005181012e-57,43.25921320007183
B_only,3900,-3.528293249342936e+53,3.5278124380065327e+53,8.009441008779207e+48,0.0,2.950198919917956e-58,44.5076640000334
B_only,4000,-9.247891587458329e+54,9.246595698181136e+54,2.099319736467131e+50,0.0,1.1255652596261254e-59,45.77641920000315
B_only,4100,-2.423938829164914e+56,2.4235898232325926e+56,5.5024466464061866e+51,0.0,4.2942684582834524e-61,46.983097700052895
B_only,4200,-6.353330548478388e+57,6.352391286284265e+57,1.442228127664498e+53,0.0,1.638350553889593e-62,47.99276649998501
B_only,4300,-1.6652602533199463e+59,1.6650076459277385e+59,3.780184109436451e+54,0.0,6.250627292421645e-64,49.22480169998016
B_only,4400,-4.364792990060332e+60,4.364114059591364e+60,9.908155473149974e+55,0.0,2.3847315962804665e-65,50.450492199976
B_only,4500,-1.1440527662881004e+62,1.143870402614336e+62,2.597009527129254e+57,0.0,9.098180283777253e-67,51.54486580006778
B_only,4600,-2.9986745208457657e+63,2.9981849698625965e+63,6.806990471152272e+58,0.0,3.471112592478886e-68,52.694636299973354
B_only,4700,-7.859835797389469e+64,7.858522340085338e+64,1.7841756670786615e+60,0.0,1.3242866298438077e-69,53.870431200019084
B_only,4800,-2.0601483096860334e+66,2.059796098215809e+66,4.676500133917424e+61,0.0,5.052361512273924e-71,55.04562109999824
B_only,4900,-5.399883235535999e+67,5.398939238009411e+67,1.225759194875305e+63,0.0,1.9275514203906937e-72,56.24853159999475
B_only,5000,-1.4153736990951335e+69,1.415120811404152e+69,3.212848431829338e+64,0.0,7.35388200261654e-74,57.36369640007615
C_only,0,0.0,12252.124749972507,0.2781686162220135,0.032240735599563634,2.2704219676183712e-05,0.010498699964955449
C_only,100,-115.60074400173069,6435.016095140056,0.1460987019868134,0.008299782410984584,1.1352109838091851e-05,1.0776697000255808
C_only,200,-346.80101759646834,6084.897738876484,0.13814971838901074,0.0028656658293172194,5.6760549190459255e-06,2.1508239000104368
C_only,300,-809.1979375119764,6579.068439148914,0.14936922379541412,0.0012334462870550883,2.8380274595229623e-06,3.407788799959235
C_only,400,-1733.9833244144158,6647.568252422669,0.15092442329416794,0.0005762835459873183,1.4190137297614812e-06,4.5570886000059545
C_only,500,-3583.5359941580955,7510.651506214798,0.1705196101936719,0.0002789563825501747,7.095068648807405e-07,5.783394500031136
C_only,600,-7282.603927697057,9512.854441806236,0.21597703340431731,0.0001372874985021594,3.547534324403702e-07,6.9104653999675065
C_only,700,-14680.66378583309,15898.703889634899,0.3609594703737576,6.81081024238601e-05,1.773767162201851e-07,8.01080229994841
C_only,800,-29476.630288762943,30243.17459467488,0.6866320902568629,3.3921644219019346e-05,8.868835811009253e-08,9.329742499976419
C_only,900,-59068.25567567788,59444.964941142025,1.3496209005773214,1.692792135117638e-05,4.4344179055046346e-08,10.691494799917564
C_only,1000,-118250.89002577838,118459.09483743044,2.68946024973458,8.455757993080296e-06,2.217208952752321e-08,11.87014629994519
C_only,1100,-236614.92470554725,236692.05032574758,5.373786298577487,4.2258312628075286e-06,1.1086044763761623e-08,12.943856399971992
C_only,1200,-473340.52487700415,473353.8164295877,10.746885033138671,2.1124040324340317e-06,5.5430223818808205e-09,13.974815599969588
C_only,1300,-946786.7857480752,946735.1980016684,21.494395897118906,1.0560741595528653e-06,2.7715111909404152e-09,15.197647999972105
C_only,1400,-1893669.427553946,1893508.7419869148,42.98966239010647,5.280051207873559e-07,1.3857555954702099e-09,16.437446899944916
C_only,1500,-3787414.95050677,3787037.400634141,85.97977696217743,2.6399457120358525e-07,6.928777977351061e-10,17.62953029992059
C_only,1600,-7574866.474720646,7574026.067258011,171.95844748180085,1.3199528836098e-07,3.4643889886755366e-10,18.77751529996749
C_only,1700,-15149690.480215762,15147844.909346543,343.9121901846498,6.59971448616599e-08,1.7321944943377712e-10,19.894638699945062
C_only,1800,-30299180.407441355,30295167.506230496,687.8125219416456,3.299844768593072e-08,8.66097247168887e-11,21.01064230001066
C_only,1900,-60597844.09976341,60589175.34421634,1375.5987151184872,1.6499192613001188e-08,4.330486235844443e-11,22.21417459996883
C_only,2000,-121194539.17214765,121175917.57044743,2751.1421894459386,8.249588461010057e-09,2.165243117922225e-11,23.54638239997439
C_only,2100,-242386664.71759236,242346854.0988428,5502.171290786488,4.124792349621931e-09,1.0826215589611142e-11,24.88695379998535
C_only,2200,-484768386.6614228,484683631.4497579,11004.113802068663,2.0623956908287583e-09,5.413107794805581e-12,26.197302800021134
C_only,2300,-969526772.3593388,969346995.4370462,22007.767457664406,1.0311976636348446e-09,2.706553897402795e-12,27.456067399936728
C_only,2400,-1939033427.5856214,1938653343.4942782,44014.61206924075,5.155987712939135e-10,1.3532769487013997e-12,28.88526449992787
C_only,2500,-3878026506.120158,3877225283.026662,88027.37596700942,2.5779942442802756e-10,6.76638474350701e-13,30.04201400000602
C_only,2600,-7755972200.196499,7754287655.3206,176051.05325693105,1.2889970274200666e-10,3.383192371753511e-13,31.222757300012745
C_only,2700,-15511782664.051493,15508249399.17782,352094.70711640007,6.444990857774124e-11,1.6915961858767582e-13,32.54530769994017
C_only,2800,-31023241746.5428,31015847043.83501,704174.6169909487,3.222492152364739e-11,8.457980929383805e-14,33.65185509994626
C_only,2900,-62045836227.84242,62030391292.07621,1408319.6556960943,1.6112444405119067e-11,4.22899046469191e-14,34.96254899993073
C_only,3000,-124090377836.58534,124058177448.9907,2816580.1651740596,8.056183288463814e-12,2.1144952323459584e-14,36.08116219996009
C_only,3100,-248178166373.37836,248111144863.9,5633042.04327543,4.028133670931085e-12,1.0572476161729773e-14,37.316208499949425
C_only,3200,-496351154139.6187,496211870242.1673,11265847.525631072,2.014087849287371e-12,5.286238080864876e-15,38.38514839997515
C_only,3300,-992691951165.486,992402902786.0894,22531221.958324846,1.0069929471968523e-12,2.6431190404324335e-15,39.620219599921256
C_only,3400,-1985363188420.142,1984764132825.5337,45061497.790936396,5.035632119272506e-13,1.3215595202162142e-15,40.76501370000187
C_only,3500,-3970684949767.5884,3969444925553.0107,90121103.45293799,2.5172274718031036e-13,6.607797601081059e-16,42.08401540003251
C_only,3600,-7941287047003.308,7938723181779.475,180238422.89478582,1.2592417311713692e-13,3.303898800540523e-16,43.553214599960484
C_only,3700,-15882408392285.469,15877113046691.38,360469278.26200336,6.296274343112403e-14,1.6519494002702586e-16,44.93425169994589
C_only,3800,-31764485387929.258,31753559503199.977,720923422.45767,3.148170017115945e-14,8.259747001351277e-17,46.313867099932395
C_only,3900,-63528307996291.76,63505785912991.15,1441816578.7569072,1.574101431112183e-14,4.129873500675631e-17,47.782603699946776
C_only,4000,-127055290460997.98,127008905812672.81,2883572629.1362257,7.870589273801568e-15,2.0649367503378115e-17,49.19892300001811
C_only,4100,-254107929914035.25,254012479944825.88,5767024209.375009,3.935335688352682e-15,1.0324683751689039e-17,50.55886569991708
C_only,4200,-508210557922682.7,508014297218876.44,11533806336.626684,1.967688359282606e-15,5.1623418758445095e-18,51.828384899999946
C_only,4300,-1016410512255767.9,1016007270472773.0,23067128540.25996,9.838544624074278e-16,2.58117093792225e-18,53.3292114000069
C_only,4400,-2032799817774794.5,2031971895760738.0,46133288876.85822,4.919323611581782e-16,1.2905854689611226e-18,54.668057100032456
C_only,4500,-4065557222961113.0,4063858506626180.5,92264641470.68039,2.459687701885541e-16,6.452927344805601e-19,56.02112169994507
C_only,4600,-8131029622515364.0,8127546454378514.0,184525410623.1392,1.229856679363851e-16,3.2264636724027944e-19,57.434997000033036
C_only,4700,-1.62618896017572e+16,1.6254751812779246e+16,369043077104.09283,3.809087972250433e-23,1.6132318362013943e-19,58.49975989991799
C_only,4800,-3.2523439924047656e+16,3.2508822027402068e+16,738070679405.2548,1.706803847652543e-33,8.066159181006956e-20,59.782053599948995
C_only,4900,-6.504620130332215e+16,6.5016281211715464e+16,1476110417224.1445,0.0,4.033079590503471e-20,61.132215499994345
C_only,5000,-1.3009104554541818e+17,1.3002983688357562e+17,2952158954597.612,1.0996061413806545e-34,2.0165397952517314e-20,62.36249069997575
B_plus_C,0,0.0,12252.124749972507,0.2781686162220135,0.032240735599563634,2.29970740097799e-05,0.011413699947297573
B_plus_C,100,-114.1286359051332,6434.989818098466,0.14609810540063373,0.008399041025102917,1.1498537004889953e-05,1.2166889000218362
B_plus_C,200,-342.3847087714628,6084.647636806143,0.13814404014558432,0.0029022733249850752,5.7492685024449765e-06,2.590533999959007
B_plus_C,300,-798.893273421375,6577.808983559362,0.14934062948824797,0.0012493153173801308,2.874634251222488e-06,3.743495799950324
B_plus_C,400,-1711.90205743574,6641.842875157822,0.15079443602227743,0.0005837105485805296,1.4373171256112437e-06,5.146170199965127
B_plus_C,500,-3537.9017519479403,7488.986659947423,0.17002773793234255,0.000282553298791622,7.186585628056219e-07,6.566270099952817
B_plus_C,600,-7189.864211366896,9442.05061195424,0.21436952419468472,0.00013905806747288425,3.593292814028109e-07,7.742230199975893
B_plus_C,700,-14493.714089192477,15726.255936454014,0.35704426305375764,6.898654540142179e-05,1.7966464070140544e-07,9.095197799964808
B_plus_C,800,-29101.262582584062,29877.47878635727,0.6783294407953375,3.435917293213676e-05,8.983232035070286e-08,10.308361999923363
B_plus_C,900,-58316.05586777034,58697.689417669164,1.3326549781317885,1.7146265299035146e-05,4.4916160175351505e-08,11.492689899983816
B_plus_C,1000,-116745.03386421048,116956.14484980494,2.6553377177786746,8.564825116970428e-06,2.2458080087675792e-08,12.983161699958146
B_plus_C,1100,-233601.77155118962,233680.40608710976,5.305410818608859,4.280338649416519e-06,1.1229040043837914e-08,14.419902900001034
B_plus_C,1200,-467312.8091807376,467327.4275595165,10.61006368280046,2.1396511854221154e-06,5.614520021918967e-09,15.816537100006826
B_plus_C,1300,-934730.0078692868,934680.3184521038,21.220705477583063,1.0696961014905359e-06,2.807260010959488e-09,17.020754399942234
B_plus_C,1400,-1869554.651125343,1869397.5264700996,42.44224848495844,5.348156831792979e-07,1.4036300054797465e-09,18.21579359995667
B_plus_C,1500,-3739184.4286190104,3738814.288368503,84.88493368539137,2.673997502617151e-07,7.018150027398744e-10,19.559982599923387
B_plus_C,1600,-7478404.965200282,7477580.301837153,169.7687713517359,1.336978523567746e-07,3.509075013699378e-10,20.779870399972424
B_plus_C,1700,-14956768.001995856,14954955.84493101,339.53289392153033,6.6848420475999e-08,1.754537506849692e-10,22.021318499930203
B_plus_C,1800,-29913338.004927024,29909395.882707138,679.0540771099887,3.3424083898297094e-08,8.772687534248475e-11,23.150393099989742
B_plus_C,1900,-59826165.874800585,59817646.58717118,1358.0821544318828,1.671201031991737e-08,4.386343767124245e-11,24.426241499953903
B_plus_C,2000,-119651197.35441609,119632890.53106831,2716.109759961558,8.35599721416131e-09,2.1931718835621262e-11,25.814832599950023
B_plus_C,2100,-239300011.81825837,239260862.44903097,5432.107849186061,4.177996702159276e-09,1.0965859417810649e-11,27.22356089996174
B_plus_C,2200,-478595143.8060973,478511774.48538864,10863.989787146056,2.08899786091048e-09,5.482929708905333e-12,28.633644399931654
B_plus_C,2300,-957180414.0051283,957003535.6571137,21727.525197938507,1.0444987463450082e-09,2.7414648544526715e-12,29.811228399979882
B_plus_C,2400,-1914340967.0571651,1913966933.7136488,43454.139123665926,5.222493118718623e-10,1.370732427226338e-12,31.257328899926506
B_plus_C,2500,-3828642098.8849006,3827853484.515043,86906.45325746878,2.6112469521812267e-10,6.853662136131702e-13,32.4133153000148
B_plus_C,2600,-7657204414.82026,7655546101.905371,173809.2542353215,1.3056233801510494e-10,3.4268310680658566e-13,33.70163769996725
B_plus_C,2700,-15314249152.917051,15310770381.107544,347611.2019031828,6.528122695225551e-11,1.7134155340329313e-13,35.11013009992894
B_plus_C,2800,-30628178844.896473,30620897188.542393,695207.7923000657,3.264058028828858e-11,8.56707767016467e-14,36.45545259991195
B_plus_C,2900,-61255718667.09537,61240507954.3148,1390386.3780380774,1.632027357647357e-11,4.283538835082343e-14,37.734152799937874
B_plus_C,3000,-122510159201.31096,122478443525.88445,2780714.3534592036,8.160097372198001e-12,2.141769417541175e-14,39.07380939996801
B_plus_C,3100,-245017762076.05313,244951742524.37668,5561311.907090213,4.080091254885152e-12,1.0708847087705855e-14,40.23745479993522
B_plus_C,3200,-490030411491.5121,489893196578.66675,11122390.227798844,2.0400669123088563e-12,5.3544235438529175e-15,41.55951069993898
B_plus_C,3300,-980050597761.0796,979765817492.9426,22244313.31179951,1.019981821174306e-12,2.6772117719264536e-15,42.92640340002254
B_plus_C,3400,-1960080745390.9094,1959490486310.848,44487692.39625249,5.100585097509637e-13,1.3386058859632244e-15,44.05882539995946
B_plus_C,3500,-3920120591258.7495,3918898680672.927,88973516.46044157,2.5496963689491396e-13,6.693029429816109e-16,45.35103579994757
B_plus_C,3600,-7840159385064.331,7837632788328.076,177943296.5037672,1.2754842800516254e-13,3.3465147149080483e-16,46.81516160001047
B_plus_C,3700,-15680155178522.35,15674936452424.15,355879120.6683239,6.377487936846037e-14,1.6732573574540212e-16,48.03930349997245
B_plus_C,3800,-31359983180546.105,31349214699969.547,711743297.6477734,3.188777236286544e-14,8.36628678727009e-17,49.426836899947375
B_plus_C,3900,-62719312021636.945,62697113077199.266,1423456709.8934216,1.5944052535004613e-14,4.183143393635037e-17,50.594214399927296
B_plus_C,4000,-125437315391560.6,125391593682540.75,2846853652.924453,7.972109443996939e-15,2.0915716968175148e-17,51.62909729999956
B_plus_C,4100,-250872013534201.9,250777922767677.88,5693587779.986689,3.986096304346631e-15,1.0457858484087554e-17,52.860644400003366
B_plus_C,4200,-501738792679690.6,501545317031209.8,11386936523.929514,1.9930689358399823e-15,5.228929242043767e-18,54.10580489994027
B_plus_C,4300,-1003467116800315.5,1003069578431439.4,22773395007.041374,9.965448746713889e-16,2.614464621021879e-18,55.332301300019026
B_plus_C,4400,-2006913296919322.2,2006097048347452.2,45545833994.80394,4.982776341173653e-16,1.3072323105109369e-18,56.583537800004706
B_plus_C,4500,-4013784721349766.0,4012109885140925.0,91089756075.39557,2.4914143974367664e-16,6.536161552554672e-19,57.894892400014214
B_plus_C,4600,-8027485699469316.0,8024051358095318.0,182175688570.3234,1.245720192623586e-16,3.26808077627733e-19,59.12575869995635
B_plus_C,4700,-1.6054803915973306e+16,1.604776591359604e+16,364343730474.16315,3.85822021942625e-23,1.634040388138662e-19,60.18907800002489
B_plus_C,4800,-3.210927287300611e+16,3.2094858822916492e+16,728672181258.3237,1.7288193442324773e-33,8.170201940693294e-20,61.251398199936375
B_plus_C,4900,-6.421787584211131e+16,6.418837199397313e+16,1457313811234.8567,0.0,4.08510097034664e-20,62.56955479993485
B_plus_C,5000,-1.2843441190438024e+17,1.2837405283025816e+17,2914566523221.5903,1.113789596217486e-34,2.042550485173316e-20,63.864370099967346
